id,preco
28560,6805
95423,5526
39481,6727
63054,4592
35753,3941
45037,923
61552,15447
99332,6653
92443,1155
29943,781
778,2991
1517,16618
61281,2499
63822,3605
91772,13618
86627,4935
81745,2003
64669,7279
15548,1573
56365,1840
15014,4258
74195,3329
15183,17707
89052,13039
86612,9811
40383,12746
57705,6656
56985,2650
58983,17923
76048,2353
24748,8698
32397,4286
88945,1342
61157,9807
18448,3579
36208,11248
32700,5570
38287,7321
80905,965
93975,13177
95105,6327
33334,11856
22422,5591
34263,9558
7215,1716
15831,16101
11501,11602
74601,14863
91052,1006
93379,2467
33098,1083
63473,6898
9929,4158
57070,1858
59108,2144
32558,6177
51488,18742
98974,2968
46429,6309
41105,6707
90083,2861
44743,1955
50857,10690
57198,3863
34951,7649
88287,7515
39815,10126
64929,2744
48243,2319
65801,4835
73875,1954
25803,1771
44246,11879
64903,4983
18509,830
79067,3213
66404,2223
12603,668
49175,2650
92690,13716
73005,2646
77016,2127
67263,6569
6224,1660
94118,6459
72431,3501
68234,6541
38837,5827
87499,1744
24317,6547
34332,3473
16680,2169
54294,3555
64090,2438
30776,4911
43761,2779
98769,6352
18475,7297
50593,2762
87123,767
18115,10330
68343,731
26836,6583
50524,3219
28148,13366
54478,565
94400,3195
32338,12619
48346,2428
58915,5861
47946,14841
99229,3206
93106,12104
7379,7750
25569,24726
84999,4219
52219,9878
90394,806
46887,11305
52612,22959
15835,1519
29335,18297
16035,2502
77064,13020
64691,1167
6505,866
67914,5838
92320,4519
95582,4758
15843,19335
40732,8705
92765,2536
90474,18815
30733,5386
29538,13205
9906,1730
92988,6659
22199,14962
73103,1474
79528,11643
19053,3216
48282,11407
62807,7421
43361,5226
70328,6416
84501,1939
50661,409
87723,3260
65829,2047
46463,5609
34776,544
59961,5122
50943,2018
28879,3646
93257,5073
51662,16819
26216,4495
24530,3745
10080,8542
13334,2685
61918,8856
17446,10868
77696,785
33663,6824
89635,14315
67293,2171
6840,7269
87925,3012
12917,10111
20180,6981
79847,5317
13112,2209
42357,6756
96231,2592
48114,1898
30192,6526
71479,7758
58852,1822
78071,3561
4309,2857
92896,4926
57509,2789
91474,4284
20462,1766
69299,1559
68365,4662
98770,8898
74667,10231
66761,4433
10309,3065
49100,12513
68283,3958
64744,7893
90299,9456
94194,12249
78633,2412
32471,3952
29536,14252
64950,2943
17782,8447
92032,7861
17509,3889
7266,3380
68279,12891
94603,1369
68434,5404
15790,1569
26777,1775
17270,18721
1474,1602
87579,6040
30107,10764
47249,2860
46219,10034
56684,3184
82856,4731
9985,791
1150,3476
37426,7440
48255,6826
28277,3812
19600,7576
53077,1479
27108,18132
6404,8126
51347,1702
32624,9266
6020,9681
86623,8518
91874,17691
84413,5847
44498,832
86339,7075
7308,1796
16176,916
23241,9345
79042,17504
42356,568
87630,4553
78803,13135
48552,11184
78526,9993
13311,13323
92044,5263
57326,1702
72459,351
56417,2191
98635,6764
59263,7225
94926,14025
13980,5346
46940,5232
53045,1111
55036,1193
88296,2990
86393,7103
56641,4171
97025,8209
99030,6077
49632,1793
75993,1389
23740,7719
31893,5975
6468,5487
74523,1922
4459,2222
32646,6704
31446,10191
95869,4471
29703,1542
80320,13501
95323,898
75992,6217
14968,13371
14957,3220
12990,2955
82392,14927
74874,1915
83042,2567
87340,4169
37425,13502
53846,14225
97178,9807
91078,11188
94870,3564
41649,9083
89934,5837
31427,1886
46906,2618
73244,1321
13865,1770
13977,8695
87224,5918
60894,6457
11506,2985
69464,9885
5066,652
72964,4021
37230,12281
86582,13717
60206,635
26474,1796
93588,1270
14911,4836
38449,3128
55981,7706
74817,6518
11412,4385
45390,4809
84550,2780
90272,1489
59700,7369
47294,9067
22741,7150
37213,7471
84759,10349
40125,5252
39617,787
10019,6470
1880,2786
70790,10250
78704,11494
20684,1655
81898,2432
75651,5152
15860,6915
96603,7023
42297,3976
25242,5802
97964,1386
42503,12530
69620,3530
49072,18711
74981,15210
11932,9352
98563,2482
15187,1395
32793,11142
94920,4608
72792,14546
84061,4411
28700,650
89116,7193
3220,1201
80954,3838
11964,16960
60490,2615
89461,1837
45129,16079
7646,5751
30842,3141
19232,14820
48376,1623
56353,7889
51808,11830
88833,4934
51145,1464
91887,6497
67127,10316
8855,12638
16423,15671
96807,7489
71255,8974
9549,8799
10988,10922
15119,7957
26152,2633
87164,5667
93311,2370
10068,8257
13069,3011
63159,1318
36838,14271
73479,9703
37933,2782
79762,7551
27447,3293
30026,4741
4088,4594
17295,8269
97571,2930
32464,1375
96414,19162
37269,14124
52496,6330
98026,4285
25556,3024
31781,7408
33490,2964
36831,10171
7524,17583
24894,10717
70189,2873
61040,9066
79623,13889
63472,1553
99740,3665
25162,12641
60696,1637
87195,13135
91190,12965
86070,2279
7391,2350
10813,7625
43238,10918
18862,1229
12635,7180
12416,1337
20352,14506
5772,4741
38487,5297
82403,3456
87102,7501
7089,3181
25490,1311
23261,11438
47091,11559
71023,1698
69873,6879
65116,9338
31816,2616
10344,24044
75072,1453
91325,2253
59024,1186
31524,2504
94171,1832
81514,18467
52163,3176
45770,404
65572,2354
48990,1586
29120,2602
60297,1563
27015,1126
64884,4253
36705,8940
79748,13650
31340,3252
4973,10275
65915,5614
74726,1621
34997,8693
33193,17828
42771,5460
93587,8405
13148,3822
87430,1979
33146,4103
4730,1348
82409,7653
79331,568
21242,5155
83646,2497
9031,28971
23676,3411
85891,1788
56124,4365
25093,646
16750,10407
57029,9922
23019,1324
94316,1563
92788,2746
84510,1730
48183,1422
82047,16800
89355,5385
59794,2641
49997,1189
97977,7222
55260,21284
82362,1183
13038,4139
87527,3382
45981,1740
45343,20843
69130,1521
13833,1520
82088,4584
56018,15841
84970,1997
64119,5429
32221,1664
79624,3920
3970,6960
65100,7022
95859,6427
26961,4162
76501,1551
55475,2214
96969,5891
29382,16594
69030,4424
74517,11744
44991,4341
40674,4306
67661,4490
74406,1285
26560,17869
55412,2504
43310,3017
34136,14334
67880,4550
1213,2379
52086,7139
1275,4425
19039,17957
48564,1054
99349,1920
94459,17986
3426,12267
28954,2628
46783,10202
56900,11156
43395,7022
35573,11860
73233,7379
5079,11643
9346,6989
77562,1859
11844,1466
26351,6867
50371,9108
91252,6483
13664,4837
43990,2819
27310,1103
95987,2007
29230,11282
93806,17100
50399,2692
7897,1411
15418,9648
91067,2274
79382,3584
77480,3948
47775,18665
83497,4588
34034,4309
99939,2662
32741,7488
74424,3228
37438,1405
32470,3012
57291,8615
4716,2863
22794,2846
16999,513
15350,7607
76392,4644
93697,5380
4031,7814
39974,9754
68091,852
98300,7919
54411,5611
51056,1955
32302,12632
34792,11348
69191,1324
8779,1470
85413,5065
78977,1350
81178,13989
47770,2025
64449,2852
69719,8820
9613,1744
11102,2085
11158,13071
83389,2251
6628,12936
92917,3091
17659,2459
41495,4473
20620,5620
3977,3599
53897,7941
11872,4830
47135,7751
33053,10880
19927,6456
56321,1014
54554,2377
59462,8224
23376,4330
27909,6390
48742,4169
68628,5940
93533,3808
66998,1956
41091,16135
94331,3925
18902,12162
17723,2846
79783,3494
89766,6714
22469,7446
7108,4259
24091,5649
72200,2020
54672,7387
68639,7092
70094,2357
10421,4341
34720,9732
21121,10772
1421,1557
51298,2765
77320,4064
6665,1065
56971,18888
40384,22912
18217,1766
59484,1983
62142,2938
8713,6768
52372,7705
79537,8704
48922,4463
63608,1152
98199,8213
53060,8297
42980,12866
45093,8490
14929,1433
5247,9238
80797,10351
95552,9908
54717,3813
49771,8759
51292,18528
53420,6594
40119,2947
20682,3366
78638,979
11869,10260
97821,2605
2802,3335
59155,1087
1009,2790
62614,873
93473,257
49776,3134
23414,3454
17610,11868
55224,3147
12289,8062
61759,12393
93429,16948
46652,5537
15212,1219
88069,2290
9280,7239
98107,2452
67503,340
20084,3356
45136,7543
6675,4364
65412,7408
41681,8403
68440,638
94762,6511
64041,11903
32422,1198
23860,15553
36105,6445
90507,7031
11848,7070
66472,1026
62979,6655
48332,2039
70685,6965
39208,9165
75406,4493
71012,1754
26365,3830
94942,10311
73356,8395
84783,3420
62526,7956
16276,3553
10600,4165
74567,14516
7591,4543
19096,9753
93121,7838
77780,17680
3865,6421
66604,5387
32028,14528
11210,5793
29176,2130
34629,3757
84990,3858
38437,5615
76910,16515
77785,3255
48936,4042
68853,5576
25434,3659
25368,17323
11149,17542
3114,7457
54356,16056
69630,2967
82134,8648
25513,3789
61857,10428
82493,6129
11483,6581
31398,4806
78522,14491
76700,8643
14218,2078
69706,6035
8791,18752
377,2488
98782,707
89023,3472
57126,6051
58194,2939
15795,1062
3076,2183
88569,8444
42619,5376
58008,3754
14940,2331
86568,7320
62699,10787
5652,7225
70377,8662
37854,7173
20325,9327
18746,4205
16876,13623
64909,2439
12614,2975
59112,1431
47418,569
64539,1162
26626,1489
75002,1136
73069,15490
24008,3229
59367,1508
1616,7051
66642,9395
57998,1173
39494,3631
33458,2233
32722,15838
36603,2856
29435,4620
73513,1230
91685,683
12916,13165
60122,3249
6402,5958
66489,1380
39447,1923
67391,3641
33243,1810
74905,17269
70219,1030
39613,693
86233,1421
3435,4408
94789,2273
33234,15412
83002,1784
24798,5074
70199,4276
96040,4778
49801,7332
69476,4414
83110,2882
3728,13057
37725,15901
13726,5873
54048,6895
34415,1682
41800,7401
47196,5667
11389,6733
38034,7433
62505,13618
88489,2407
62081,2586
32625,5579
9479,7818
84944,1255
46973,1458
38568,1460
29797,5694
43363,6797
7731,3299
19557,3572
61024,1817
37717,7446
46248,4877
71450,3036
36903,1049
8007,10321
76096,5316
14510,6439
96535,2843
40202,9443
92415,7246
38694,6860
62549,3398
71913,2374
4591,18741
53002,6911
99995,1412
28665,2889
26896,4687
83269,1379
28762,6844
79199,1277
52622,1167
35931,2472
64659,2200
2174,1563
86084,1338
68997,6847
11116,5849
17151,10371
54303,1359
49145,3155
9621,1002
70988,4640
28168,12683
72242,1726
90365,1734
86601,11970
14244,4106
39666,2382
66584,1260
67546,9916
73184,9762
24244,1991
69386,4544
91146,25485
83892,4753
18964,1874
99172,7336
6871,10349
25109,1087
67704,977
75790,385
60929,11880
50020,3704
76821,12035
76860,3163
28004,4763
68120,1048
25244,1327
21638,10568
85529,2688
21662,4176
36408,7059
12137,2944
18311,7040
57592,403
16773,4068
10704,1760
28027,2171
77493,11368
27234,7627
5094,12386
18267,4718
57965,15772
26585,731
45085,757
87134,1833
55688,1923
85542,1046
11294,1324
12745,2570
98432,8506
2613,8840
79694,1039
79739,6533
72417,12484
19271,16049
58414,11146
99381,8107
84498,2967
52035,5809
35959,13569
68965,7727
27954,7967
90098,1954
65126,2863
98080,14869
54467,9276
64761,2570
29296,2219
91552,2520
52020,1254
63245,3520
60892,2402
15235,5883
13924,1925
42006,798
67549,4288
6828,3255
32814,5705
91817,4916
22132,5097
98188,820
71752,3705
38188,409
99929,4310
95050,6225
58786,16989
82051,20366
3899,9909
97623,5007
32226,2849
31792,6242
98949,8750
90028,1879
91176,9098
15426,940
35486,575
34175,16003
3880,9775
19428,17056
62819,8644
38063,3343
35528,1098
97084,6516
14854,1160
55590,4462
4384,3183
91108,8379
11479,2763
16858,3607
31538,2064
72075,12649
4573,981
90361,4925
61813,9862
81806,3269
39401,3847
59897,9648
17375,2499
99589,12404
37889,13273
59407,10508
51847,7730
88980,1264
54107,2536
72317,20048
36869,13864
71494,3786
65439,4667
36464,8870
36168,11067
48115,8803
52311,4321
66821,2538
15569,996
19194,1720
74973,13528
87790,5054
89879,5168
76025,8051
55101,16321
1580,2698
36230,5993
63230,4882
84898,1377
15524,1052
20051,6604
32792,1595
70887,712
24742,1289
56689,10125
27458,12178
56151,14905
96589,6278
20770,4036
45386,1749
24108,3483
50497,2652
96670,11361
40521,4726
39959,7215
79708,4243
58775,7184
86467,3437
2084,5393
93759,885
55640,5330
53149,1317
75189,948
85305,773
22717,28546
92669,14636
39590,13445
92743,20026
65301,4600
392,4072
60012,8195
62196,6691
140,5655
51497,5912
13919,5832
91177,1176
89460,1144
7217,9423
33185,1345
26021,2075
62044,2343
34812,5912
601,3610
15807,15145
60401,709
62431,944
88898,1586
13740,838
89590,5309
91017,7504
52709,5456
52,1823
31278,1505
839,9781
58411,16147
56846,17016
83690,5012
30613,8058
2707,3432
3191,1646
78612,7318
2428,3030
9495,3186
61453,17927
42611,12782
10684,795
35774,18950
75299,8839
28745,2777
76794,2261
79394,7565
28716,1384
94843,17272
18296,2707
44998,1273
49277,1270
12824,2550
99281,8324
33055,2024
99480,6456
34394,3519
35698,1956
23067,370
13295,7666
57723,3179
44889,4314
26293,17486
20859,5176
93232,8084
8827,8916
34889,1427
40703,1349
55924,5761
86369,7335
73499,4768
15842,4718
9339,2052
57650,18944
74693,16605
23009,13547
45284,4423
32705,3908
58162,7763
66784,2773
64532,1573
71038,5307
98047,4826
12091,2219
86932,2412
27849,2884
39787,1496
12967,22318
20211,20712
57212,3368
37300,4920
44911,599
8972,3003
42048,8137
51535,1273
66674,4969
53425,5654
60973,2344
60174,6591
55287,800
46207,4598
55603,19567
33307,10604
4737,1695
41828,10299
95130,2257
91242,1552
63242,8387
23266,7897
96044,4359
1576,8034
4685,1319
60742,5420
93089,2639
27951,2711
58314,2866
44406,1227
27591,3975
62622,4314
44104,1391
38652,4161
3984,3299
56634,800
21241,8351
6869,2368
31070,5767
81019,2191
19631,17858
66766,1019
20492,15940
49511,10827
53522,881
58327,18508
89906,7700
402,1838
88209,1209
88363,1310
87421,4740
94744,12251
95953,10653
44804,20175
52520,8831
43250,4874
99744,2514
21585,8449
8611,2258
85215,3717
29905,12734
63794,3742
79044,16277
12489,10812
34365,11911
74064,30748
11349,888
74220,2335
99222,12905
90540,5841
93848,1605
33572,494
18701,8662
5009,3077
67224,1236
4678,6995
48768,2698
77378,11452
95583,2552
37271,2427
5760,2221
71856,3265
57506,7426
87346,5789
87878,1435
5161,2313
80050,2531
20653,10616
54374,4223
94693,12959
67177,1940
38468,15814
54772,3036
17262,7512
16559,2501
38450,14836
7320,18179
59844,6501
54988,15026
87481,17368
76211,2886
39602,1014
47255,4093
75860,6832
64534,1331
93295,2191
78262,9622
82547,6769
2940,16614
29126,7712
5133,1913
44835,3299
15303,14362
13678,1045
29017,1690
61130,1773
39329,5107
8247,5302
30821,12546
53597,9614
25472,8552
42533,5882
10441,10851
16195,11500
26095,999
63502,1895
78958,5790
81852,5160
66577,3486
29712,2644
24484,8160
72600,16661
8296,2537
59143,9603
35356,981
24456,4293
27573,9200
50438,4565
35964,1238
32525,3737
759,996
97805,2741
22544,5443
85219,2385
13871,635
51705,10673
84505,5387
9633,1601
40456,7393
71839,4790
31705,4534
39161,14475
29193,1533
66833,7061
72024,16079
84538,15404
71845,4696
37696,6666
51676,26006
84389,5606
68417,16713
38530,4323
97554,11453
61239,12637
5113,1144
19574,1579
9704,2632
37982,2255
81139,2735
74023,3432
30722,1144
49502,14834
27681,5881
89250,9311
83981,9902
5990,9194
33291,1967
83185,1118
35993,1121
15167,5569
12709,13957
79592,3553
42083,5559
4118,12298
24006,5682
18386,3890
2611,5474
78827,4687
17325,2287
57647,1088
19677,4877
59332,1403
33783,2606
97115,5959
34595,2610
55597,539
90864,17488
44316,2506
66066,15223
44006,3118
62136,3780
28806,9715
70913,554
62286,6736
61478,1276
19976,4312
99431,6647
27028,1458
34940,4153
16308,7386
59420,2089
81605,9264
50103,8612
29047,4139
47907,9990
91373,1701
58186,16118
15495,20123
9684,625
23970,865
85777,2049
50586,19381
19639,8360
31264,1377
63607,4962
61053,1875
40708,10180
64700,11486
11419,3214
78939,2409
76596,12144
97246,2514
95787,7141
74747,4989
41418,14120
29930,1139
17917,3755
25670,3218
38398,4663
9773,4136
41460,3460
89776,1168
70283,11072
44864,2075
68180,473
82736,18864
92748,9486
91433,20212
90227,5059
37317,3046
3951,13049
38355,4673
10499,1658
16202,1244
62420,10604
30580,13334
5030,2939
91233,12230
59369,2585
5500,8518
78783,1334
62068,13223
75523,3478
62301,1153
55087,5045
47804,6858
33135,4830
16167,2345
97632,11957
51912,812
6619,4018
55421,418
49562,7173
24752,11005
48725,4056
44267,5309
94617,939
5674,12115
28611,2902
81395,4180
51962,6847
5413,14298
5330,2829
21939,857
39248,5591
41618,12457
30135,1468
17746,11765
67598,6120
7090,11513
45308,9632
62732,9658
21221,2986
33806,9348
44999,6106
6830,5135
32142,3252
91843,3425
36679,1462
38720,1938
13825,2792
83490,23956
35392,3132
84956,11684
72909,11992
63505,4734
97189,2683
84964,11152
64490,3553
85823,7009
98371,2177
61351,9053
40357,6938
62943,2921
75596,9649
59898,4151
10535,7389
9177,4333
4395,6209
44273,10556
9631,5956
10286,6204
11712,3969
18940,16859
7081,4013
66848,5154
2948,1754
63146,12946
38813,2060
1619,2622
84241,7438
33194,7981
69559,2512
18414,1488
46022,2828
22799,1127
71127,2562
77963,20687
37313,2414
45704,961
15094,5645
27968,2639
92039,14667
31229,6960
32897,1368
63021,14684
19097,7165
49459,5948
15241,8068
70474,6812
91485,803
45379,802
37229,13507
82846,2432
51012,5233
69547,7550
6225,13355
9323,7282
22006,1771
10271,4912
64780,3743
31612,6083
9936,6524
68702,6047
63975,4169
65995,2127
95804,6637
62931,16624
14583,1131
60747,4282
44662,12448
49593,11225
37240,4899
69032,9826
40952,736
48749,3357
44684,932
90034,626
22877,4265
96208,4733
29418,779
49269,20654
81326,5778
11522,3319
47006,3078
18129,4300
87422,4431
31393,3120
4805,957
50389,3214
95303,7541
7548,1733
94941,7401
87590,4636
5915,23132
17143,3990
28723,4314
15331,10218
41942,7397
59903,6618
58002,1330
41717,11791
10067,7496
66157,4882
42012,6366
81511,2048
32463,7917
66654,11416
11626,15708
80945,6809
30336,13310
10879,3994
74485,3829
24393,8901
69338,2593
24921,946
5398,16612
2165,1120
86071,4035
78250,6734
59626,7938
13391,9366
98175,8066
20176,10680
42915,2039
2283,1988
38692,13540
19326,1106
1327,1259
72808,2647
33540,2307
99689,7706
8521,2609
422,3872
13330,1707
32772,2558
73608,1852
39166,2297
72657,6266
55073,6330
77521,815
63963,3172
36797,1251
7331,9416
90460,6574
83530,8932
60886,3066
94199,12862
85936,2951
61890,3341
32197,17280
57782,1644
50018,9331
41310,1908
24476,3780
95375,1478
32828,6852
71281,8486
4702,11700
39107,1436
51983,12122
85300,7555
76889,1040
67365,4062
73168,5048
45792,484
65615,13036
31201,963
46744,19317
35471,1637
15071,7183
96285,8622
58372,17024
31023,1303
83395,3106
19387,11967
51776,1833
46956,6526
35059,3702
75013,451
64221,21066
40929,6904
23082,4361
11008,1451
78123,6553
18502,2736
30181,2900
44136,9310
14327,4497
42386,9427
82679,372
88969,850
50445,6139
77658,6967
26844,7553
94732,2312
67701,5211
39946,4097
38000,3127
35153,4478
36511,11344
17800,9211
90322,2800
44538,2396
35765,3217
64519,4456
94179,2692
39532,2911
91904,1614
50191,4636
681,5595
85275,6458
99591,1333
41787,7497
54310,2133
76806,4539
98806,3803
78400,5547
51419,925
42049,2935
40319,5357
37031,13602
14828,13669
1679,1577
51427,1417
42035,4322
53118,2188
24105,5891
59195,1550
84480,5965
26259,3420
87150,1902
12174,1785
93929,7909
52649,5458
10817,4452
94160,2027
1612,9264
74041,3742
90342,2887
92056,15287
55408,4915
93592,4117
91733,4833
93608,1349
42379,3702
17668,13824
33518,1936
64436,1555
76424,7309
99438,17974
13625,16716
81216,1054
77680,2748
74861,4181
76628,5290
37647,16688
29722,7076
61798,5621
99621,11444
93453,3180
48437,4164
43170,8001
83182,2059
37238,2108
67003,3485
1909,5598
6572,22056
6631,12217
71058,4574
73889,16984
17003,837
67128,4534
88460,5804
80859,2310
67920,6079
54209,8126
36000,2647
20522,6860
6344,8968
16806,8554
75639,4170
63784,6005
62854,10785
35717,5752
13968,5061
22098,3085
94950,4769
50415,3422
6034,9491
62898,12011
10216,2950
88401,1975
43435,1413
52453,5452
3665,1752
32877,6164
73023,5239
34751,1555
57337,18849
79369,3393
66040,10923
6129,9284
72072,2627
36319,1571
95310,1810
90042,20662
61025,9068
74342,9037
65577,22814
28231,4088
27950,3900
43708,2142
71229,3197
84338,5676
26142,2662
60874,4820
87943,8603
51327,1221
19615,15363
53840,6792
64808,1479
80591,537
3031,1586
71385,9652
89143,3058
39129,910
71590,10511
66259,5284
36206,6583
55269,909
14271,10709
22965,8862
47445,1229
89036,3180
49625,4450
81525,1303
37128,9855
38596,12287
57287,9037
67818,533
88110,15407
18160,3513
22767,1212
61681,1429
8206,1866
40196,1960
67407,4181
34469,4447
26723,9364
59480,7282
68248,13325
12309,2001
46514,356
90378,9482
40981,3512
31317,2986
46346,8333
3226,3176
32879,5383
97344,861
51510,6100
89194,1798
69865,2312
48525,1982
24629,7073
60493,404
22874,20042
69532,1297
30819,5901
50762,6129
77719,4569
9124,3093
13406,4967
18159,6866
85000,3260
32187,7498
65834,2604
76346,2398
25944,14532
58935,2843
66450,13502
8902,2323
13561,17189
69084,8187
45554,4267
83970,2342
27311,1148
39710,4481
43589,7895
22240,1621
38286,3592
89765,2066
42069,789
47743,13672
14318,6309
27153,10261
43973,3866
80401,5111
38525,2518
30603,13921
80023,3111
6462,3679
87446,827
97086,20404
43062,2062
41093,5469
23544,5363
74205,4581
96000,5797
90707,2275
47649,2918
26997,12179
9491,1419
3072,1141
39041,19980
44086,2352
83142,2036
87843,23894
92150,3005
462,1642
9946,1859
56091,7614
8389,18545
26984,4733
81149,1810
17267,6545
86095,2499
32630,4475
87587,9473
20788,1428
39313,12069
72969,3048
98241,4457
24797,14706
21701,3674
24712,1459
71911,3297
3404,737
47225,5730
88411,903
4544,4249
76218,1703
65605,7056
38457,3283
43003,9752
80529,4011
95145,6685
85251,16991
92587,13262
64140,2490
10438,1446
74146,2103
91643,1859
45237,3740
37166,4850
92173,18604
37763,10003
99106,4560
36080,4163
91897,3266
17024,7292
37567,4463
30288,2049
92454,9909
5471,7745
4278,5419
23492,2611
15748,1789
39737,2213
53396,10436
41609,2293
90858,9337
95724,9720
86096,5631
30807,1020
14727,6101
91430,1719
25666,4086
95854,19431
54327,3170
95888,7931
42148,1235
34905,6192
5105,9582
87966,5253
29614,1191
26208,2005
83202,3780
35298,2506
43425,17521
90289,10505
26495,3520
26080,5200
71829,5652
87915,6680
66938,4851
941,10370
17465,16800
89955,7262
67875,7934
26477,1751
36594,3236
92996,6075
54810,4638
59171,9181
91546,2198
72258,3955
55095,5043
8475,1310
13468,6263
84365,2175
58924,10405
28843,4804
80792,7563
30263,1255
1618,12422
87143,2292
14315,6847
50430,2119
57405,14088
19501,5194
86945,5156
3451,15443
65388,2828
17998,8300
63059,2380
70870,5679
9601,6375
44546,900
55707,9764
5349,526
92321,5159
51895,4770
62535,3812
92652,938
13893,4402
17025,6274
56020,4884
42744,11196
40422,15080
12136,8762
93470,15011
61502,9579
42336,4434
79403,14154
33512,3739
18527,2344
77947,19401
57270,14452
67844,6584
11246,3813
95695,3774
88299,5616
57035,6641
91711,3458
98652,10981
88153,3102
15793,2423
25027,7217
97519,6013
70177,4993
67607,6903
37955,1194
3485,1217
32826,3310
45435,9101
61278,1989
24612,3398
57359,1417
67686,2331
66476,17410
54449,5839
27803,1177
23883,6155
43794,4005
12958,1986
96413,3418
70746,2242
87911,20325
92934,5153
29838,2944
22549,3276
45061,3408
82449,2185
60896,8903
29879,9840
52174,1038
8024,882
72841,10505
89514,1731
53647,3796
98003,11703
939,7228
87728,14286
88119,5341
3170,10221
81888,1206
88718,10062
89144,2065
1668,2530
28513,1579
36808,8227
75457,4498
74936,2351
62501,3307
81706,11264
37828,630
96630,7023
17771,1506
5723,3329
86085,1171
78284,1499
93967,1152
39098,6665
56813,1019
80787,1490
16656,6203
49219,4203
58017,693
80927,3764
78011,1622
18516,335
79334,734
76179,8099
16871,7732
13385,1007
17860,2984
62051,10919
11387,9844
44822,7570
20772,3995
88514,8535
978,2157
9166,9048
47579,4665
89186,1603
67960,2879
91819,10962
49491,8230
2342,3959
21438,2896
63593,884
43407,1582
82857,1748
72348,1357
64704,8657
69583,2425
73826,23222
29211,15769
72164,2092
78932,4520
77288,6553
57679,5892
97826,3706
50980,9697
49418,3348
31098,4258
76446,10860
35157,5888
56284,3665
28445,1581
99363,4648
83930,5665
99494,7288
34875,6612
607,9984
88764,8966
9209,589
63252,2223
79106,1725
93685,5692
62372,2127
39548,2993
52071,16874
42363,1739
43091,2807
40272,12846
89259,1303
85369,1004
53762,2543
46391,5986
36696,2061
50847,2810
32953,1592
74011,9036
60818,7239
11876,9907
95487,3481
98985,8384
37812,2672
27149,3313
91488,9438
59160,4275
45048,1517
86362,5659
91268,2257
99100,1370
71302,12513
86245,1754
30131,3690
77004,3546
82864,5124
937,3586
90356,8798
64993,3114
4021,12939
62035,4462
26491,4828
83255,1045
85651,4036
37939,5341
25765,1345
57187,6935
78774,4542
97707,11154
54455,9707
30382,3553
82341,16455
1177,11225
37798,12611
25948,3633
64357,1173
53935,4557
33770,5083
63701,4411
51267,6460
39415,4503
71884,2750
19131,11864
57909,5898
93490,7288
10039,10194
37176,5481
27593,3135
86907,12820
34688,5455
71767,20679
33929,1457
86613,5902
31091,1909
83508,2216
62753,12308
72310,4745
57787,2226
29499,5768
33286,2161
98711,1773
54488,3565
60542,1504
32334,6417
32674,5926
33873,9792
76304,955
70319,10587
60602,3656
62049,11060
68747,4616
84222,9540
89741,15630
55744,5515
54012,5879
34836,11967
23101,11290
7537,3410
7610,13078
50855,13556
43277,3182
55436,6253
63031,8833
53271,7733
16591,1603
98187,2646
47532,1754
47536,19279
49661,3031
40259,1804
11699,1057
65883,23453
33335,1943
48722,7237
70090,4023
14291,3078
57022,17360
19456,11236
4449,9889
53599,14980
80057,2253
65435,5432
80394,5644
13892,3506
68408,18243
31475,1260
39288,2817
86253,7940
75673,2926
76349,1439
85431,11078
39088,6318
92251,3087
5106,13106
14811,2129
19222,3931
97130,9830
48738,13123
83741,2375
1240,17554
76676,1454
72006,3920
56489,5038
28002,6766
25400,8367
59433,1484
27245,3784
90552,17883
84078,7255
95617,3520
7068,10610
58370,4712
52875,4166
47120,4766
40225,1831
69458,6423
62075,14953
59994,3882
58354,8002
86667,1806
46539,6006
58826,12231
59351,12330
61974,4454
65853,1304
80031,2331
49740,8738
55623,3195
24701,7808
46687,2794
60315,5723
80625,3434
62434,15495
97558,3990
29036,8102
67685,3220
57141,4677
22885,10496
60729,3329
14476,6948
82835,1957
85406,4561
663,10367
31722,2030
37129,12959
96088,2455
30182,5565
8860,1277
53654,6525
64352,5169
83927,3129
191,20781
66471,1457
14229,8024
78166,2399
73386,1589
79341,3313
88379,15560
71982,9144
68662,5817
6893,2784
69193,3605
83273,3281
46531,4070
9087,5569
28094,820
23427,1293
1722,6038
66272,3831
24873,14520
85472,8780
99373,10157
55889,1742
76251,7879
44768,607
49520,452
60384,6396
36152,12402
42885,9311
9395,10454
10605,9534
96480,1812
72590,2311
72895,1469
91718,4543
7958,3292
74433,14557
11841,7620
44048,7163
2379,1992
25702,877
23293,13430
24281,12980
91408,1227
40394,6352
86376,4957
46806,4466
9552,5279
22149,4923
92210,3685
6689,6072
86911,1143
56872,11814
27927,12775
86545,2246
96985,12646
56017,8955
26047,7052
56659,7434
72776,4013
66752,7466
49241,2104
41735,2105
62563,15016
14062,2985
56740,2917
44516,11753
56119,3473
1253,8626
33282,9289
22375,3779
83008,1059
42763,3905
41431,4491
18194,9674
95169,10392
51703,5976
71710,1183
30674,5729
29556,7895
69759,8901
67638,17772
42539,7837
47245,8806
40683,3051
10187,5876
38609,911
18079,4985
18097,7493
29100,4030
87365,9098
68330,14254
49442,3886
12049,11276
10545,5822
34250,1743
22073,2292
44370,4993
89641,1526
65248,4167
48770,1542
86386,10463
10846,1862
48133,5278
66967,4198
38491,3426
96133,8956
60351,2331
10917,2550
63858,968
61305,11958
