id,preco
3592,2064.62
75107,7630.0
59428,1616.89
30324,1022.25
93404,6616.42
3969,2289.64
66131,1066.23
87272,898.38
48410,9950.61
58731,3360.29
75309,20429.28
72789,3540.87
61705,2035.64
80807,3493.97
57123,2866.42
90735,730.59
42888,9240.22
64506,4281.87
3199,11833.56
96616,2141.32
84040,706.27
69986,3684.89
96977,9441.97
63577,6274.8
97688,5505.43
86737,1952.07
19280,907.79
50112,5087.49
28146,5448.6
93632,5539.9
34673,3429.22
61138,9230.6
96814,5962.84
70356,7453.07
38067,5438.95
82456,4883.76
78661,2830.77
46578,2473.84
67590,13369.72
90073,4522.26
28899,3128.51
95592,5869.44
52264,796.64
12467,9431.91
89958,5895.26
54172,1299.4
82321,8545.29
81044,4557.11
14707,14154.74
47661,10250.18
48953,15094.99
70821,4567.81
13484,1549.19
82830,3761.88
77697,1528.23
40027,6043.25
30203,8492.96
51231,1240.57
77635,2825.56
92905,2500.31
19982,7943.89
20120,15552.45
83936,7996.29
17389,4760.63
65064,1901.6
1836,1840.5
79031,4351.28
35193,3249.98
11404,13881.46
21196,10558.9
89367,8829.5
2307,6543.97
27848,16863.32
45432,3641.0
27331,2008.96
44725,7904.59
25982,8926.56
38841,3950.96
78440,1394.4
49552,3738.38
39270,6563.87
47642,743.58
88881,762.38
89208,21221.16
67997,8468.29
27293,1629.36
33227,2559.46
74225,749.31
8939,1882.09
55430,24423.6
35268,19691.82
65164,4179.71
96300,1358.04
91265,9788.3
24177,3240.77
1297,9131.18
84231,1454.1
50901,7201.84
23831,1439.47
49293,7939.56
46011,5527.1
30771,905.65
95588,6460.69
67622,8683.72
21160,2318.4
30886,9425.9
69090,20506.11
22108,1015.28
12166,7214.41
97327,12650.5
68511,5827.5
29795,2865.07
32068,1192.09
52922,8645.95
14591,7328.11
10946,6274.47
41536,14181.84
18843,10127.21
27880,2578.92
85694,3949.06
24943,15051.93
2861,3738.58
51561,12055.76
30984,3343.44
44257,6724.9
5108,1791.23
97323,2071.81
53363,13066.45
81177,11081.22
90703,9981.0
48047,3989.4
65528,1897.27
94812,2446.32
20201,2346.61
97167,4487.94
31890,1700.75
54360,9974.36
39099,2220.45
51130,2991.12
53692,2224.24
70137,8013.43
73565,12485.15
37407,6539.66
52928,4771.65
81073,4240.73
41771,2294.08
33742,20189.34
18102,13315.39
78354,23713.5
90133,3944.85
41967,612.39
22054,9498.9
83018,9457.6
56683,1174.75
85468,3885.57
98189,6229.57
94545,3581.73
91655,4628.97
38496,984.38
72304,7766.56
39195,3325.01
6439,6263.89
31139,6043.25
81532,5449.26
69209,3864.2
85302,7189.36
47441,10028.07
67511,11477.8
18748,8867.55
66385,3986.9
68650,792.96
993,5238.82
14769,2724.05
56611,13172.37
8620,6174.29
12496,2994.46
40343,2569.57
64708,4348.55
8174,1413.79
30032,1454.11
70423,6110.95
21148,7173.57
59822,4096.87
38708,16991.48
41063,2195.1
83081,10248.93
76286,3876.08
51637,2485.54
36499,15749.5
23989,3929.7
12157,1246.83
61007,6542.89
94528,345.47
67667,4895.89
27604,3209.82
67991,6898.27
59301,7655.79
38779,9660.17
8256,18498.12
55812,696.12
30798,10908.92
44415,4752.31
76336,1051.71
29341,2046.79
51085,2426.64
27305,8338.75
75961,2651.7
37894,971.56
2415,989.73
88154,5321.13
57687,4125.9
7923,2679.28
20487,6332.86
46311,2458.31
90328,7864.51
49804,8949.1
91683,2512.16
60050,22952.39
84462,2359.73
41123,4037.66
77617,1405.77
32610,14335.13
88266,5805.89
97347,2159.64
3638,2407.1
19331,897.88
12081,417.89
59619,3713.59
20787,4468.05
15656,7358.09
55240,7755.07
81342,1277.15
54673,3541.5
34681,3589.32
71666,18671.45
39212,5377.37
4102,3988.16
85589,1466.5
79071,796.72
67852,16756.49
9721,3773.19
32605,2315.83
57676,3831.1
50353,5760.85
80997,1520.4
25792,1828.99
14118,5854.1
71922,10783.16
98093,6177.86
79319,2982.13
33502,9708.23
3165,7290.24
78458,2915.59
85190,2478.75
55419,959.71
28641,5703.25
90267,9873.9
39302,8831.59
10537,15749.59
83858,1896.72
39802,2431.32
1575,2175.24
10055,1769.2
73799,21152.79
91816,5992.53
20499,989.89
28940,5761.93
6770,4689.88
79153,5795.06
84575,3173.65
80534,12038.57
46888,1065.3
28001,5853.66
6463,2233.01
91558,1542.25
33649,1868.58
82645,6366.45
19321,2056.33
31592,3295.11
27963,1864.75
84489,2723.48
19163,5628.13
99925,1120.32
19922,3217.3
55763,9016.07
1182,6343.61
55001,4579.32
99011,1771.71
41169,12041.14
52260,5254.7
73631,1798.04
72239,13090.53
31348,2058.55
9709,2157.01
22679,2753.74
18789,1497.17
86133,4012.44
33402,15826.09
10230,2091.04
24809,1986.81
91969,6756.02
60333,1234.25
62187,5892.51
84350,2076.45
28926,3693.59
37470,2968.17
39339,4819.74
9038,10917.93
64275,1458.2
38057,2685.89
62709,2008.6
87246,2200.71
68524,19451.93
69091,5472.12
24630,2951.8
55160,3668.44
89397,23262.67
28478,14432.91
47013,11746.1
24969,5941.3
31259,5066.29
59276,19080.58
41433,2171.38
2704,10702.03
41049,15857.55
15043,843.05
4288,13106.16
33508,826.02
79921,2147.78
28896,17070.34
43997,2075.75
17281,7093.72
66172,6788.43
12121,11453.99
12016,6662.15
93441,10231.76
71047,1935.74
64688,2642.78
69430,1768.01
25907,14898.89
64944,2466.75
20951,8824.96
42491,3823.38
56149,3873.84
32619,8025.76
46581,1048.56
78353,2391.88
26753,14902.43
85635,2690.23
9200,1634.54
99600,2014.62
23540,8739.89
71988,10193.9
22192,2121.67
15834,5637.46
71624,5699.46
7752,3839.72
73746,11225.63
98926,3611.26
55070,3229.45
844,3611.84
70644,5484.66
29189,7067.31
94974,5319.61
36231,1673.92
81359,4602.86
18621,2556.77
97725,7163.12
52407,2105.94
12025,12980.39
20498,2335.92
50382,3877.3
94778,3093.02
27896,4186.55
91345,3577.49
62659,7130.64
44198,11777.12
28270,7885.06
56772,17774.65
17487,2054.18
887,4530.5
46162,1148.82
25673,2405.27
32576,1830.42
63695,8895.03
47473,19301.69
4621,13812.63
64108,4923.83
24293,8195.62
3300,4948.91
4686,2821.92
21055,1090.41
18591,5730.61
94844,2929.61
21769,1955.01
58328,1060.91
93468,793.38
45782,12353.33
93406,4652.92
68212,4790.81
36716,2179.87
75503,7205.98
84167,2891.96
57474,2403.27
74805,5808.52
62852,5136.01
66427,13060.35
40650,11447.05
41374,14967.91
52316,2293.01
79681,1663.15
49766,4906.13
51757,21948.45
29578,12245.48
299,10590.6
18896,12747.57
28205,6927.06
60803,1059.73
98348,5523.54
60714,2755.24
20365,2656.2
68703,3815.21
31708,5026.56
60370,1897.8
87599,3415.75
92884,10259.32
70120,1361.29
97090,10048.5
81227,6538.23
35976,7296.95
39070,6553.44
41462,6352.35
42931,11535.33
87647,8868.9
89342,1068.4
46801,1948.55
83953,2164.39
64457,1141.3
90009,1565.75
86789,9688.32
65445,3408.09
88098,5159.96
19596,4234.97
71830,898.64
24432,13789.26
85391,4914.49
93657,880.77
52203,3859.61
31881,3301.06
378,6644.79
44266,12050.35
53657,4304.83
71588,1321.21
53040,15245.82
25019,1430.63
99799,1361.5
51553,10895.27
25960,20482.49
11057,14570.4
79534,8146.68
40217,11520.98
39087,2235.16
92975,12319.3
41371,2131.38
2660,835.0
63773,8464.98
84362,9610.19
42534,2940.05
13265,4141.73
47830,8177.49
25421,2919.9
51893,6721.42
74442,4517.94
97144,1071.24
69786,3772.12
92821,4724.73
35009,5307.21
32118,10941.5
80959,3211.14
74459,603.41
74276,9457.6
32608,3790.61
1028,14177.77
3224,9775.66
52966,1238.07
8861,3173.22
77517,2796.2
79166,4165.28
32660,15350.23
72863,1048.75
31997,793.38
44254,8760.74
60800,901.63
57064,991.64
59605,2473.47
74067,1434.48
58660,8824.72
4073,3996.4
51372,4830.09
68937,15841.03
92513,11187.32
58356,2926.0
721,3959.98
64405,1489.36
98467,2866.56
8481,4119.67
51907,10776.07
68547,2279.04
4992,2719.36
98253,2669.71
58148,1357.28
97155,3152.75
54001,3513.92
20939,10458.72
73481,10471.61
59481,11806.49
61021,12122.68
24920,3153.38
41826,2353.6
76592,4753.64
22664,1898.98
51239,17590.81
5569,6329.16
52743,5431.55
54032,4401.07
44241,2473.17
55451,3924.8
6800,3190.76
62106,14944.45
79335,13844.38
36358,1781.57
92936,2657.65
74538,18161.35
58279,2878.09
25819,980.07
93797,3254.47
58224,13782.56
23625,6953.22
67770,9768.67
68449,1753.35
17220,5680.27
95734,2605.01
90939,21959.43
73178,3548.5
9475,9232.89
70835,5655.12
23441,3198.05
32125,1389.85
41979,759.99
41905,14973.32
98579,6925.62
17195,1210.69
32435,3553.85
90032,1995.59
53861,9663.67
68958,2413.34
99837,21761.86
2564,8271.79
5715,7456.09
92530,3623.09
6094,6558.86
86760,5310.61
75782,8648.59
27920,614.3
4980,12998.59
35052,4554.36
33848,1115.45
48734,1914.14
5067,2586.09
12180,1312.21
61641,16498.33
42999,10382.86
30743,2258.68
27633,8440.77
23610,5137.43
18252,15659.16
17232,5951.39
85680,2156.89
45940,2252.96
73475,1104.17
87305,17298.44
64805,8273.46
94541,1494.26
36167,2467.69
48335,5810.46
34538,708.1
58345,1510.14
96956,19661.35
83224,11470.3
84740,10048.5
98194,18441.57
38550,1208.26
60568,6585.63
80763,1451.07
55492,2223.4
99777,3367.81
71440,1199.23
87480,21601.63
15533,16561.62
20087,1124.76
33819,693.62
49651,899.88
37143,2208.47
95062,16303.61
88187,2912.12
33131,8023.94
18328,23912.68
67065,2076.73
83445,12808.08
75556,2565.06
76554,2996.28
96520,15073.82
62195,11803.59
18910,2334.89
6039,5397.06
94689,3321.69
98718,5193.1
65631,1164.02
62652,11201.9
11654,2251.66
96852,1292.75
48492,7200.14
92847,10572.64
38153,1779.32
43907,6369.1
3,3560.4
1869,2146.71
99969,3339.59
62026,3024.23
63259,2138.76
615,3394.1
23100,1867.91
36097,2372.93
64149,5882.45
38270,13475.77
56315,14629.57
80934,5279.91
69978,15591.06
71210,1919.38
93086,14402.1
86311,5777.44
30001,13768.18
36095,4344.69
54753,2537.68
61879,1350.71
68060,6710.81
66341,1841.0
61449,6201.89
74857,3298.3
4052,4965.27
1069,19867.29
48371,15841.03
38012,8566.23
97223,8778.56
29826,8618.17
49169,3167.68
68881,1485.96
61054,1164.11
37711,8113.65
71129,6608.56
70385,4472.86
398,6229.74
10377,11954.89
77145,4344.66
34642,2519.21
77723,3994.33
70941,1381.32
91576,9210.12
44596,1351.07
81054,6095.66
52853,1323.17
91641,1912.63
13563,5342.96
67766,10346.03
4987,1367.67
92304,12638.65
26003,4742.26
76811,2169.24
87157,3943.67
9730,7324.28
66509,10330.44
92325,2291.66
34372,3961.68
50202,3005.02
42872,2196.2
24716,7996.47
95027,7540.35
75889,9586.76
94887,4672.73
4720,20542.74
21844,974.21
75896,3274.62
43366,2452.31
18434,1019.14
20605,6032.35
27097,16694.04
12929,1046.39
43603,12513.72
70218,8401.18
93139,4278.59
57409,15195.56
71670,6310.96
76486,4215.08
92299,15090.11
27416,13767.84
64007,767.64
75458,14930.88
99324,3968.84
69469,850.54
61186,15213.5
41540,6304.89
79684,4943.6
33281,3048.08
66050,13589.86
54445,5314.74
54405,3403.76
65430,3681.38
49265,1107.54
90633,8804.33
78129,20509.73
42621,3242.95
77995,6451.55
9509,11565.47
77704,13194.82
94245,7570.86
81641,3593.08
28282,2387.07
767,13889.74
48274,5903.62
47022,995.73
2954,2597.32
37486,2193.11
42749,9527.83
31448,11196.67
28309,3728.34
36837,3471.67
96714,7385.63
56131,2934.16
40612,1123.39
68606,3348.06
43169,10860.48
41698,3777.89
9523,11786.15
22341,7299.12
76738,655.84
15863,3771.16
83486,4415.64
24971,14507.56
77558,2534.16
94280,7226.47
29231,1340.7
24100,8514.05
49635,1911.69
13873,7180.71
90710,3001.15
44884,1657.91
10927,5415.91
8015,5799.74
5642,6783.63
502,11007.92
89694,1877.97
90458,3269.06
91362,2073.89
13273,1906.22
79730,12111.54
71894,4459.34
58692,13979.32
33232,4502.54
92704,2592.89
74851,5784.2
63121,3250.86
87631,7224.16
74954,5337.1
47885,15324.06
76993,3600.53
41108,3349.23
46216,7387.16
79815,7849.38
64626,2694.32
87928,12234.68
93267,1308.48
71604,3056.97
59117,3197.2
95304,3598.96
58765,5235.67
84524,4522.86
20011,9947.4
35172,6223.43
42777,6510.69
73519,2569.65
11896,6398.03
32202,3188.74
89529,2342.88
51733,3923.3
66200,6491.74
72910,2844.1
78126,3279.48
80051,10816.67
53415,5364.86
47687,11216.67
76781,993.13
48119,2094.74
42911,11714.87
16457,4506.66
77264,1244.27
20979,6973.17
71039,7416.36
64734,1049.89
86199,14936.11
35779,13374.04
61270,4084.23
62890,2056.32
13280,1238.83
84299,5305.5
91381,18691.18
91739,15107.42
39576,2065.34
20858,7801.87
89610,932.35
32781,7848.77
66288,2865.04
47635,10059.14
76905,4255.88
35464,18720.27
2051,13144.63
2033,4492.05
96471,1551.47
72556,3592.46
84423,5270.4
49777,10471.61
20243,9253.6
69783,845.76
78073,1539.5
9597,5060.0
64654,2093.36
6274,15320.49
45832,6344.1
85216,2361.75
66637,4096.99
66004,14929.61
23867,1955.06
23872,4584.76
77067,4464.92
77113,5117.2
94524,1349.8
70232,3782.24
77220,17093.7
88542,15207.94
90853,2288.12
44171,8690.85
17205,7479.57
67463,1674.94
11494,797.82
35948,3064.58
84391,8202.29
58627,3240.98
27628,12652.68
60531,8507.4
98893,8866.19
35378,6491.01
64160,7552.59
61148,922.46
28287,2469.48
41392,13541.29
81325,1442.95
52838,3432.44
49535,1701.07
54269,14886.15
23113,13371.67
14401,3123.32
20525,4303.51
11227,6992.4
65059,9817.6
14773,6135.19
97986,12326.65
96282,2752.56
72788,15748.8
2512,3748.77
38254,12943.63
59776,2446.99
66496,2291.76
62354,7064.18
23862,2657.77
45441,2590.67
67864,23070.26
24269,6563.44
52502,2700.22
39379,1471.52
20641,4005.64
10788,1936.08
3920,6458.73
18613,16836.13
24378,1903.77
56921,13909.74
47449,3977.86
21824,4657.49
78677,17320.94
44365,1984.46
74095,12790.59
13460,12933.46
15598,6340.95
38598,10012.88
81269,2200.05
48962,4763.33
83314,1902.6
87887,15208.54
86036,9149.13
50930,5319.61
34759,6352.51
79560,11503.77
24726,3776.7
65308,1177.43
12544,3516.33
698,2493.74
85446,4451.7
63603,16593.31
42299,7864.56
37830,4937.68
24342,13062.3
40660,2338.91
55478,12997.05
62084,1239.17
40391,668.49
9553,6034.19
33337,8854.04
68735,20773.66
45771,2479.52
91920,5134.98
42808,10450.71
99730,1748.33
80435,8468.89
3018,4161.22
88636,1142.19
64461,5731.82
47901,264.88
66105,10125.73
69407,15018.14
61206,5461.85
62145,3297.42
39202,4029.6
26350,18978.48
43306,7374.24
5905,12734.52
25497,3048.08
49075,3256.67
14542,3254.36
92161,2644.02
44085,7464.21
96218,19254.75
94335,7922.08
89896,11489.4
85753,14276.3
87321,11538.47
74309,7713.34
93064,3931.68
3534,7765.41
46326,10577.47
38856,3691.45
16081,624.15
57393,10181.52
49387,6937.88
27018,15180.73
28097,1786.29
56424,10079.88
81553,7728.48
2616,15773.02
49615,3908.0
9885,8864.9
63821,795.3
4337,948.44
35500,21981.33
72266,2118.85
88972,5645.55
42978,18545.4
11728,1965.19
87606,16942.09
51274,20026.4
31963,2973.61
87048,1355.28
5465,1656.54
87215,3983.63
18390,2800.95
57500,16872.96
54558,10290.6
74606,15344.92
66736,11339.44
18146,3316.3
74351,5154.21
82036,2550.46
23457,1291.86
31885,2284.68
10657,13808.59
53096,2428.32
97133,2057.46
71173,7863.48
10631,7740.71
89020,7723.1
73363,15689.64
81165,14330.05
29042,9601.0
56001,4349.24
93546,5643.07
62540,4512.76
71135,4012.3
9944,11326.21
26056,3373.11
6990,6563.41
4595,3827.8
35522,2197.0
36877,17571.59
14377,22416.4
60617,2884.03
62808,2127.2
90235,540.6
37739,1461.01
33080,763.78
25728,8324.25
29881,2100.46
73932,3708.74
38930,4058.11
75154,14740.57
25114,8297.86
36066,3612.75
67559,5964.79
22736,3327.79
11393,1389.21
54076,4539.61
53173,1648.18
68370,5035.66
11021,3112.09
6860,681.11
19567,5796.98
51315,10841.15
71794,4289.55
82145,1769.25
68860,11096.82
89806,1385.76
16393,17805.1
77461,7272.16
82044,7352.65
43226,1729.58
33210,5197.85
64126,4937.38
99176,4348.54
21981,5076.18
589,2826.08
37686,2736.39
42346,2734.79
24793,19346.04
84835,2395.78
729,6912.03
17569,2848.58
1649,9905.58
82923,14614.2
1004,8045.77
92250,2516.56
89294,4865.72
88412,1236.31
52336,6266.03
10888,5964.28
53084,6864.92
24118,1833.79
46263,13777.79
13175,6597.08
16289,4269.07
45862,10831.47
44057,3231.32
5362,8185.97
63965,1693.24
15058,3177.54
78855,2298.68
74216,12560.17
51613,2814.18
62834,11454.63
85624,4543.04
71143,9929.66
34704,7855.14
20391,15135.72
29668,6920.87
13346,1560.32
38376,12306.77
4167,19038.86
52079,1151.3
72591,5141.03
96394,9698.42
77700,1406.54
56889,7910.68
37804,1356.31
81808,1014.3
51929,1171.53
25562,8549.84
1581,1538.92
57154,3583.41
2454,2457.27
1468,6839.73
78552,4031.72
98406,13425.37
99667,7625.96
48113,5919.83
31643,4914.46
31489,17303.24
73881,3997.03
20886,4114.49
11821,4010.51
32728,5643.62
32657,8522.19
24888,4404.68
61701,12918.56
87473,7662.89
31608,7464.21
80008,1819.53
33398,14400.18
8134,1053.93
37970,4147.35
32203,3334.44
6905,1242.45
97591,4621.51
15447,3170.58
5903,12201.39
31424,1605.61
40513,3403.0
64103,1078.19
74558,6172.81
30535,8796.89
51227,1415.15
51354,3699.47
29730,6730.33
19151,1353.09
23030,1362.06
26260,1430.57
86417,2696.71
6458,18580.69
17645,944.2
30101,2185.68
44540,12857.58
2134,17493.68
89492,3251.9
46237,8655.36
4358,3004.84
72138,6502.63
28280,1036.12
97134,2601.92
11578,7298.84
21685,8827.82
68391,5373.64
39170,5653.98
43404,8222.26
96424,11225.59
37279,3122.92
71234,3601.26
17318,7663.59
65778,2287.56
55616,15047.08
4112,6660.04
41119,11614.59
65187,1656.85
12501,1612.62
97720,874.72
38830,5826.98
11759,1144.28
99005,10813.77
9330,26035.22
48570,4431.14
76549,4404.81
38766,8487.06
52337,17588.47
85506,5426.27
87484,4388.69
49253,13776.26
46939,1038.28
6010,10831.29
84679,5538.28
46632,4060.9
71052,3783.39
29002,2118.39
17784,1932.2
19249,639.05
4718,4433.73
27754,6172.18
49468,4893.42
86202,2731.29
773,2324.54
46649,2896.93
75399,986.82
23911,1573.14
59269,3434.3
12800,17871.37
85105,2216.57
39178,1122.98
78374,5806.23
6627,2434.55
24150,9489.88
97929,11800.48
68197,12147.29
25836,3228.57
89317,15999.79
84221,2639.98
51422,3708.17
50452,2238.02
30740,8194.86
98626,4103.73
75694,9948.14
39126,5774.04
23466,16177.16
63752,7774.62
50065,6446.54
69536,2429.47
5353,1037.92
405,7430.53
3356,19405.36
87136,7447.03
55803,1970.12
75767,4572.88
48563,2909.81
98883,12782.23
99909,13265.89
22577,5033.84
70380,1483.84
70060,3714.76
9980,15936.45
86054,7212.76
20368,5342.76
88794,2834.77
86521,15486.3
72461,2421.96
54833,11834.52
41725,1573.28
14069,2304.69
60283,1538.31
66657,6547.69
42198,3608.98
96689,8944.5
85386,4417.54
3212,15697.0
63241,5370.13
52750,2940.05
6056,13504.87
6075,2060.87
39225,1794.95
3429,8548.77
27811,4723.56
24516,1084.4
74738,5509.18
15209,2823.05
6062,3998.86
6763,4372.44
21000,5580.63
94114,3160.2
76518,1916.96
95339,15222.03
42134,2165.43
32580,6993.58
4432,3911.09
56559,5878.72
41458,1531.23
83169,14756.96
9791,3095.41
22377,6628.31
22278,4557.7
56320,15126.87
91850,2947.38
7554,21763.83
23054,6423.03
72595,3620.03
34639,19199.19
10854,4562.25
49423,5015.85
65317,4225.48
84304,4266.86
95124,7168.36
57972,1266.84
46333,2104.01
31957,2511.5
63412,3533.78
41247,2362.01
13202,6335.28
13199,2593.68
84977,4277.45
16229,887.13
93068,592.25
47811,3856.05
59244,4817.27
83629,8287.68
8505,11706.85
64746,1298.86
16964,7380.24
81994,2529.98
96071,5785.15
38076,3290.88
32997,3822.68
12757,1884.41
5624,15622.78
75070,14028.59
99424,3848.42
48695,2257.7
55592,6916.34
14420,2961.47
69944,1497.69
39749,13507.99
37041,1066.3
46728,14087.17
37840,18348.0
7655,3857.7
1801,4221.13
53900,3737.72
5564,3699.88
71088,4193.07
64000,7247.99
72487,2715.33
55016,1745.56
37365,12245.48
74200,2299.09
83082,2817.81
91522,4251.07
31299,4201.94
22789,2415.16
23870,11151.01
41452,6260.57
34912,2704.39
28587,1935.71
31882,2556.53
89505,2837.77
39635,4261.56
81668,2569.36
72676,7008.93
83734,3018.88
40994,2581.98
17096,6093.82
15549,1585.35
22075,2444.75
24915,10605.59
31120,2920.64
43151,3133.78
24340,3839.32
51725,15778.47
5768,3088.67
42081,1885.14
82306,3859.89
55179,8305.88
7844,18755.82
24014,5898.88
43311,4696.99
13556,12037.29
17718,4516.28
28906,2634.62
43682,2159.64
36717,15004.84
32548,5686.14
57132,7692.14
37152,18984.33
80389,1144.28
44131,6245.86
48210,4739.51
8497,18017.2
68887,2039.78
27443,21662.3
16230,10192.09
89996,8006.99
55103,4025.62
20348,1992.3
51212,1792.54
501,13134.23
46047,1628.32
54144,2958.74
30009,4742.26
64552,2130.55
33084,18423.15
36567,4043.34
12033,1656.32
55825,6766.68
13099,1437.99
58501,2761.95
94439,6303.84
11069,7802.34
13812,3049.58
45921,997.53
14095,7400.22
54498,1584.49
9214,16689.72
7781,690.85
37998,3148.74
56332,12116.51
53252,9885.38
21264,5039.17
19966,1400.59
24582,11729.1
13183,8167.36
29317,12421.01
45905,1787.75
31056,1033.53
27590,5864.86
65270,2513.52
69735,3334.52
3260,1401.49
80234,1584.07
53842,1894.82
83767,2844.78
24613,6069.23
19822,1270.97
48482,2396.51
23705,453.37
69428,4204.38
57263,7224.8
48989,7728.48
8262,2053.49
64419,3643.27
11445,2625.79
90932,2442.77
31523,3787.14
77417,5472.65
99014,1174.7
15077,4540.9
35302,2537.25
96685,11988.72
77174,2517.19
77249,2438.88
38099,537.62
30449,9474.17
55297,7813.76
75353,15648.65
66367,5724.95
16425,4819.74
29760,4775.62
57537,1131.99
31711,1341.66
18983,5375.69
10874,4182.65
20718,9377.41
32900,6212.23
99808,4710.2
89448,3929.16
27086,4185.01
50459,9470.58
23595,6219.96
86375,1061.05
87955,4140.29
11845,1347.59
45335,2714.26
70468,3915.09
32815,1439.9
32057,4356.3
65244,8366.84
89053,5891.6
90638,4407.34
33067,7529.61
139,1314.32
46832,9577.38
92883,1890.18
59466,6312.09
97535,6955.73
28705,5446.12
8202,17748.12
19006,2297.78
66413,1344.36
82385,4176.95
82470,3225.83
10885,4056.74
90145,743.66
20799,2510.3
71625,7890.13
18470,7543.48
3430,12988.5
97633,14065.16
4731,15750.53
59267,1985.6
73207,22134.19
59089,981.6
75153,5379.74
93633,11607.58
45375,8131.05
75717,5651.75
25379,2987.22
93545,3741.67
63191,2001.06
37052,6234.15
26806,15382.86
40382,1446.08
53005,3917.93
19031,9662.5
82163,6102.3
6743,11688.2
94078,9881.54
11785,5794.48
62432,6795.96
56552,3305.25
94173,4906.82
63602,16861.44
47764,9684.26
189,6434.34
26170,2621.32
26475,2994.31
46659,8720.97
17172,2303.18
90435,918.17
58325,3994.8
75711,4432.29
90379,12499.45
72619,7964.19
9009,866.63
2254,1615.02
3324,4038.03
41881,2275.75
99038,5174.75
26739,19832.95
82943,8238.72
12458,6534.89
85056,5138.3
4467,8752.49
75367,24471.93
43233,2302.27
12846,2186.69
28531,5510.51
371,1974.91
51856,7434.85
22117,8087.91
24097,2728.63
3567,7109.23
26322,12456.46
66563,5227.09
78058,5809.49
62338,5635.88
44105,1621.62
34495,867.0
45238,11762.77
38051,1524.94
72562,14121.29
23580,2273.0
45850,11835.33
15853,18654.25
56834,1225.22
5387,632.8
64705,9356.13
90658,2574.44
18398,7099.85
13866,16838.91
363,3069.74
5987,2108.93
78743,2508.0
50170,14788.35
50004,4923.46
82947,7499.89
25485,9046.62
55824,4368.67
15200,2921.59
49877,4278.86
94641,7663.59
58376,5738.28
62859,4806.91
44357,2279.43
84320,8785.8
89382,4219.67
7672,1270.25
41044,5918.81
88430,10517.76
95153,9585.52
71534,4095.82
34516,2366.16
22420,8601.63
6211,835.72
41668,2039.21
80583,4320.09
439,1600.59
69633,1308.92
51768,7488.78
43443,8407.42
7863,10319.54
71508,16547.05
7884,1388.51
71999,2628.42
28315,927.74
96117,2218.83
9588,1531.42
86163,16248.68
80456,1213.31
28019,7305.85
65815,7255.54
89371,5333.71
50634,5544.38
11602,8722.3
68077,2159.28
1954,9631.79
93149,8312.69
96984,1450.21
90447,6381.16
24492,6530.08
89541,14945.07
94999,2937.05
27873,3672.78
49141,7122.33
35269,4464.03
86886,7852.17
79884,9629.95
93979,4205.66
9359,3936.16
47090,2437.15
49865,18741.85
77549,26420.6
32980,2804.44
58422,5250.92
5751,2768.08
18739,14895.45
63507,6540.87
84678,4978.59
49935,5489.52
25260,2644.86
70687,15336.94
13101,1315.5
84146,6109.76
13452,1535.86
50409,8974.22
5036,1221.67
80454,26321.9
45803,2144.69
70604,6815.15
76492,5322.05
76667,4082.43
18979,2274.88
45521,21431.41
77792,1073.32
66779,23933.9
63132,1844.27
79236,10246.06
95036,18159.95
54369,3231.18
66791,844.04
21874,2215.78
53203,5970.95
7666,3765.5
69704,13703.81
76657,2780.76
73345,3725.03
12432,1382.3
84573,10152.52
32537,6508.0
44749,1479.8
42990,3509.31
68141,1834.72
2646,17236.28
86325,2528.24
45539,4512.76
19384,811.37
49184,1934.92
51381,3442.7
9965,5296.01
18615,19355.9
54866,1806.44
38407,10889.99
79740,2531.78
84794,3797.37
35926,2205.3
98664,7275.0
56295,1304.11
25601,2383.84
67969,10019.85
75232,3530.58
16782,7464.21
37243,4593.32
60685,1214.62
5719,4879.13
66915,3890.69
72761,6507.16
44494,9967.19
42103,7989.75
57904,8121.73
2201,12845.48
51322,1104.07
15063,11313.47
47017,3329.9
69159,5724.03
2269,15356.18
32753,13450.66
71536,9622.17
12140,4029.32
7302,4313.77
75607,1080.27
15778,4967.37
7952,876.28
45949,2522.18
61753,2457.46
15116,8284.04
17071,7137.89
13161,14444.64
66537,2245.9
85378,2761.95
66134,6928.93
25844,6929.84
37899,903.78
61630,12618.54
89284,12513.82
50327,2898.83
27132,9024.76
20851,6957.15
33022,2424.59
21940,7810.78
48448,1104.95
41333,2556.77
58028,13155.64
62850,6041.12
20192,3943.96
54790,1009.41
45960,3963.38
55029,2907.16
78061,3810.14
85919,4705.0
77141,944.05
29540,3779.2
88135,7080.37
29419,4084.81
13157,8858.15
12690,6310.17
86578,5311.18
2768,1287.59
42586,1319.45
61353,530.2
10196,1198.06
73653,3310.97
16455,5657.93
92857,4888.68
31406,18258.29
91116,1976.7
97282,16257.98
47977,4098.93
23886,1029.19
95106,3256.35
27294,8899.67
68902,12354.07
52556,345.47
22070,920.53
6216,6173.71
10255,7258.81
68716,2780.7
96440,2717.14
77803,7490.87
87562,3962.3
94935,1720.19
55698,6146.54
83705,1937.39
28015,8610.17
31236,7531.2
18738,4831.63
7199,11312.22
52308,7412.57
84485,12481.45
76998,6006.06
86251,4195.38
60080,1821.04
81662,4874.9
57665,2114.22
29204,1767.23
9203,16852.14
83402,4012.58
80404,12238.13
49271,2931.76
16235,16031.31
28538,4656.79
90291,2952.35
10509,2396.8
47267,1434.52
3397,14528.05
14544,2592.39
53162,11740.85
12221,1312.48
